id,date,time,direction,motorcycle,car,bus,truck
1901,2023-09-21,08:15,stadium,52.0,23.0,3.0,0.0
1902,2023-09-21,08:15,JalanPerak,70.0,94.0,0.0,0.0
1903,2023-09-21,08:15,JalanPRamlee,58.0,54.0,3.0,0.0
1904,2023-09-21,08:15,JalanPenang,59.0,42.0,2.0,0.0
1905,2023-09-21,08:30,stadium,53.0,29.0,3.0,1.0
1906,2023-09-21,08:30,JalanPerak,67.0,63.0,1.0,1.0
1907,2023-09-21,08:30,JalanPRamlee,45.0,70.0,1.0,0.0
1908,2023-09-21,08:30,JalanPenang,57.0,27.0,5.0,2.0
1909,2023-09-21,08:45,stadium,,,,
1910,2023-09-21,08:45,JalanPerak,57.0,92.0,3.0,0.0
1911,2023-09-21,08:45,JalanPRamlee,62.0,67.0,2.0,2.0
1912,2023-09-21,08:45,JalanPenang,,,,
1913,2023-09-21,12:00,stadium,57.0,94.0,0.0,1.0
1914,2023-09-21,12:00,JalanPerak,41.0,57.0,3.0,1.0
1915,2023-09-21,12:00,JalanPRamlee,63.0,116.0,5.0,1.0
1916,2023-09-21,12:00,JalanPenang,95.0,71.0,9.0,0.0
1917,2023-09-21,12:15,stadium,82.0,76.0,3.0,0.0
1918,2023-09-21,12:15,JalanPerak,71.0,108.0,9.0,1.0
1919,2023-09-21,12:15,JalanPRamlee,56.0,67.0,7.0,1.0
1920,2023-09-21,12:15,JalanPenang,59.0,64.0,11.0,2.0
1921,2023-09-21,12:30,stadium,75.0,88.0,4.0,0.0
1922,2023-09-21,12:30,JalanPerak,70.0,72.0,0.0,0.0
1923,2023-09-21,12:30,JalanPRamlee,66.0,99.0,0.0,0.0
1924,2023-09-21,12:30,JalanPenang,69.0,75.0,15.0,0.0
1925,2023-09-21,12:45,stadium,66.0,121.0,4.0,1.0
1926,2023-09-21,12:45,JalanPerak,54.0,98.0,4.0,1.0
1927,2023-09-21,12:45,JalanPRamlee,60.0,79.0,2.0,0.0
1928,2023-09-21,12:45,JalanPenang,76.0,78.0,3.0,3.0
1929,2023-09-21,13:00,stadium,62.0,87.0,4.0,0.0
1930,2023-09-21,13:00,JalanPerak,65.0,82.0,2.0,1.0
1931,2023-09-21,13:00,JalanPRamlee,45.0,64.0,3.0,1.0
1932,2023-09-21,13:00,JalanPenang,66.0,82.0,9.0,1.0
1933,2023-09-21,13:15,stadium,66.0,83.0,4.0,1.0
1934,2023-09-21,13:15,JalanPerak,61.0,88.0,2.0,2.0
1935,2023-09-21,13:15,JalanPRamlee,77.0,125.0,7.0,1.0
1936,2023-09-21,13:15,JalanPenang,84.0,113.0,6.0,2.0
1937,2023-09-21,13:30,stadium,72.0,61.0,4.0,0.0
1938,2023-09-21,13:30,JalanPerak,65.0,64.0,6.0,2.0
1939,2023-09-21,13:30,JalanPRamlee,55.0,114.0,5.0,1.0
1940,2023-09-21,13:30,JalanPenang,66.0,107.0,12.0,0.0
1941,2023-09-21,13:45,stadium,62.0,78.0,3.0,0.0
1942,2023-09-21,13:45,JalanPerak,60.0,90.0,6.0,3.0
1943,2023-09-21,13:45,JalanPRamlee,52.0,122.0,3.0,2.0
1944,2023-09-21,13:45,JalanPenang,66.0,85.0,4.0,1.0
1945,2023-09-21,17:00,stadium,71.0,172.0,3.0,0.0
1946,2023-09-21,17:00,JalanPerak,83.0,133.0,0.0,0.0
1947,2023-09-21,17:00,JalanPRamlee,68.0,105.0,1.0,1.0
1948,2023-09-21,17:00,JalanPenang,59.0,291.0,1.0,1.0
1949,2023-09-21,17:15,stadium,121.0,135.0,1.0,0.0
1950,2023-09-21,17:15,JalanPerak,82.0,94.0,1.0,1.0
1951,2023-09-21,17:15,JalanPRamlee,76.0,98.0,2.0,0.0
1952,2023-09-21,17:15,JalanPenang,114.0,97.0,6.0,1.0
1953,2023-09-21,17:30,stadium,117.0,150.0,2.0,0.0
1954,2023-09-21,17:30,JalanPerak,45.0,101.0,0.0,1.0
1955,2023-09-21,17:30,JalanPRamlee,77.0,118.0,2.0,0.0
1956,2023-09-21,17:30,JalanPenang,102.0,108.0,2.0,1.0
1957,2023-09-21,17:45,stadium,77.0,156.0,2.0,1.0
1958,2023-09-21,17:45,JalanPerak,76.0,146.0,2.0,2.0
1959,2023-09-21,17:45,JalanPRamlee,70.0,101.0,2.0,1.0
1960,2023-09-21,17:45,JalanPenang,,,,
1961,2023-09-21,18:00,stadium,51.0,77.0,1.0,0.0
1962,2023-09-21,18:00,JalanPerak,28.0,56.0,0.0,0.0
1963,2023-09-21,18:00,JalanPRamlee,44.0,35.0,0.0,0.0
1964,2023-09-21,18:00,JalanPenang,51.0,86.0,3.0,1.0
1965,2023-09-21,18:15,stadium,50.0,77.0,1.0,0.0
1966,2023-09-21,18:15,JalanPerak,25.0,40.0,0.0,0.0
1967,2023-09-21,18:15,JalanPRamlee,37.0,55.0,0.0,1.0
1968,2023-09-21,18:15,JalanPenang,55.0,74.0,3.0,0.0
1969,2023-09-21,18:30,stadium,46.0,85.0,2.0,0.0
1970,2023-09-21,18:30,JalanPerak,22.0,50.0,0.0,0.0
1971,2023-09-21,18:30,JalanPRamlee,29.0,48.0,0.0,1.0
1972,2023-09-21,18:30,JalanPenang,65.0,51.0,0.0,0.0
1973,2023-09-21,18:45,stadium,48.0,98.0,2.0,0.0
1974,2023-09-21,18:45,JalanPerak,24.0,43.0,0.0,0.0
1975,2023-09-21,18:45,JalanPRamlee,26.0,47.0,3.0,1.0
1976,2023-09-21,18:45,JalanPenang,61.0,67.0,5.0,0.0
1977,2023-09-22,07:00,stadium,,,,
1978,2023-09-22,07:00,JalanPerak,,,,
1979,2023-09-22,07:00,JalanPRamlee,,,,
1980,2023-09-22,07:00,JalanPenang,,,,
1981,2023-09-22,07:15,stadium,,,,
1982,2023-09-22,07:15,JalanPerak,,,,
1983,2023-09-22,07:15,JalanPRamlee,,,,
1984,2023-09-22,07:15,JalanPenang,,,,
1985,2023-09-22,07:30,stadium,,,,
1986,2023-09-22,07:30,JalanPerak,,,,
1987,2023-09-22,07:30,JalanPRamlee,,,,
1988,2023-09-22,07:30,JalanPenang,,,,
1989,2023-09-22,07:45,stadium,,,,
1990,2023-09-22,07:45,JalanPerak,,,,
1991,2023-09-22,07:45,JalanPRamlee,,,,
1992,2023-09-22,07:45,JalanPenang,,,,
1993,2023-09-22,08:00,stadium,,,,
1994,2023-09-22,08:00,JalanPerak,,,,
1995,2023-09-22,08:00,JalanPRamlee,,,,
1996,2023-09-22,08:00,JalanPenang,,,,
1997,2023-09-22,08:15,stadium,,,,
1998,2023-09-22,08:15,JalanPerak,,,,
1999,2023-09-22,08:15,JalanPRamlee,,,,
2000,2023-09-22,08:15,JalanPenang,,,,
2001,2023-09-22,08:30,stadium,,,,
2002,2023-09-22,08:30,JalanPerak,,,,
2003,2023-09-22,08:30,JalanPRamlee,,,,
2004,2023-09-22,08:30,JalanPenang,,,,
2005,2023-09-22,08:45,stadium,,,,
2006,2023-09-22,08:45,JalanPerak,,,,
2007,2023-09-22,08:45,JalanPRamlee,,,,
2008,2023-09-22,08:45,JalanPenang,,,,
2009,2023-09-22,12:00,stadium,,,,
2010,2023-09-22,12:00,JalanPerak,,,,
2011,2023-09-22,12:00,JalanPRamlee,,,,
2012,2023-09-22,12:00,JalanPenang,,,,
2013,2023-09-22,12:15,stadium,,,,
2014,2023-09-22,12:15,JalanPerak,,,,
2015,2023-09-22,12:15,JalanPRamlee,,,,
2016,2023-09-22,12:15,JalanPenang,,,,
2017,2023-09-22,12:30,stadium,,,,
2018,2023-09-22,12:30,JalanPerak,,,,
2019,2023-09-22,12:30,JalanPRamlee,,,,
2020,2023-09-22,12:30,JalanPenang,,,,
2021,2023-09-22,12:45,stadium,,,,
2022,2023-09-22,12:45,JalanPerak,,,,
2023,2023-09-22,12:45,JalanPRamlee,,,,
2024,2023-09-22,12:45,JalanPenang,,,,
2025,2023-09-22,13:00,stadium,,,,
2026,2023-09-22,13:00,JalanPerak,,,,
2027,2023-09-22,13:00,JalanPRamlee,,,,
2028,2023-09-22,13:00,JalanPenang,,,,
2029,2023-09-22,13:15,stadium,,,,
2030,2023-09-22,13:15,JalanPerak,,,,
2031,2023-09-22,13:15,JalanPRamlee,,,,
2032,2023-09-22,13:15,JalanPenang,,,,
2033,2023-09-22,13:30,stadium,,,,
2034,2023-09-22,13:30,JalanPerak,,,,
2035,2023-09-22,13:30,JalanPRamlee,,,,
2036,2023-09-22,13:30,JalanPenang,,,,
2037,2023-09-22,13:45,stadium,,,,
2038,2023-09-22,13:45,JalanPerak,,,,
2039,2023-09-22,13:45,JalanPRamlee,,,,
2040,2023-09-22,13:45,JalanPenang,,,,
2041,2023-09-22,17:00,stadium,,,,
2042,2023-09-22,17:00,JalanPerak,,,,
2043,2023-09-22,17:00,JalanPRamlee,,,,
2044,2023-09-22,17:00,JalanPenang,,,,
2045,2023-09-22,17:15,stadium,,,,
2046,2023-09-22,17:15,JalanPerak,,,,
2047,2023-09-22,17:15,JalanPRamlee,,,,
2048,2023-09-22,17:15,JalanPenang,,,,
2049,2023-09-22,17:30,stadium,,,,
2050,2023-09-22,17:30,JalanPerak,,,,
2051,2023-09-22,17:30,JalanPRamlee,,,,
2052,2023-09-22,17:30,JalanPenang,,,,
2053,2023-09-22,17:45,stadium,,,,
2054,2023-09-22,17:45,JalanPerak,,,,
2055,2023-09-22,17:45,JalanPRamlee,,,,
2056,2023-09-22,17:45,JalanPenang,,,,
2057,2023-09-22,18:00,stadium,,,,
2058,2023-09-22,18:00,JalanPerak,,,,
2059,2023-09-22,18:00,JalanPRamlee,,,,
2060,2023-09-22,18:00,JalanPenang,,,,
2061,2023-09-22,18:15,stadium,,,,
2062,2023-09-22,18:15,JalanPerak,,,,
2063,2023-09-22,18:15,JalanPRamlee,,,,
2064,2023-09-22,18:15,JalanPenang,,,,
2065,2023-09-22,18:30,stadium,,,,
2066,2023-09-22,18:30,JalanPerak,,,,
2067,2023-09-22,18:30,JalanPRamlee,,,,
2068,2023-09-22,18:30,JalanPenang,,,,
2069,2023-09-23,07:00,stadium,,,,
2070,2023-09-23,07:00,JalanPerak,,,,
2071,2023-09-23,07:00,JalanPRamlee,,,,
2072,2023-09-23,07:00,JalanPenang,,,,
2073,2023-09-23,07:15,stadium,,,,
2074,2023-09-23,07:15,JalanPerak,,,,
2075,2023-09-23,07:15,JalanPRamlee,,,,
2076,2023-09-23,07:15,JalanPenang,,,,
2077,2023-09-23,07:30,stadium,,,,
2078,2023-09-23,07:30,JalanPerak,,,,
2079,2023-09-23,07:30,JalanPRamlee,,,,
2080,2023-09-23,07:30,JalanPenang,,,,
2081,2023-09-23,07:45,stadium,,,,
2082,2023-09-23,07:45,JalanPerak,,,,
2083,2023-09-23,07:45,JalanPRamlee,,,,
2084,2023-09-23,07:45,JalanPenang,,,,
2085,2023-09-23,08:00,stadium,,,,
2086,2023-09-23,08:00,JalanPerak,,,,
2087,2023-09-23,08:00,JalanPRamlee,,,,
2088,2023-09-23,08:00,JalanPenang,,,,
2089,2023-09-23,08:15,stadium,,,,
2090,2023-09-23,08:15,JalanPerak,,,,
2091,2023-09-23,08:15,JalanPRamlee,,,,
2092,2023-09-23,08:15,JalanPenang,,,,
2093,2023-09-23,08:30,stadium,,,,
2094,2023-09-23,08:30,JalanPerak,,,,
2095,2023-09-23,08:30,JalanPRamlee,,,,
2096,2023-09-23,08:30,JalanPenang,,,,
2097,2023-09-23,08:45,stadium,,,,
2098,2023-09-23,08:45,JalanPerak,,,,
2099,2023-09-23,08:45,JalanPRamlee,,,,
2100,2023-09-23,08:45,JalanPenang,,,,
2101,2023-09-23,12:00,stadium,,,,
2102,2023-09-23,12:00,JalanPerak,,,,
2103,2023-09-23,12:00,JalanPRamlee,,,,
2104,2023-09-23,12:00,JalanPenang,,,,
2105,2023-09-23,12:15,stadium,,,,
2106,2023-09-23,12:15,JalanPerak,,,,
2107,2023-09-23,12:15,JalanPRamlee,,,,
2108,2023-09-23,12:15,JalanPenang,,,,
2109,2023-09-23,12:30,stadium,,,,
2110,2023-09-23,12:30,JalanPerak,,,,
2111,2023-09-23,12:30,JalanPRamlee,,,,
2112,2023-09-23,12:30,JalanPenang,,,,
2113,2023-09-23,12:45,stadium,,,,
2114,2023-09-23,12:45,JalanPerak,,,,
2115,2023-09-23,12:45,JalanPRamlee,,,,
2116,2023-09-23,12:45,JalanPenang,,,,
2117,2023-09-23,13:00,stadium,,,,
2118,2023-09-23,13:00,JalanPerak,,,,
2119,2023-09-23,13:00,JalanPRamlee,,,,
2120,2023-09-23,13:00,JalanPenang,,,,
2121,2023-09-23,13:15,stadium,,,,
2122,2023-09-23,13:15,JalanPerak,,,,
2123,2023-09-23,13:15,JalanPRamlee,,,,
2124,2023-09-23,13:15,JalanPenang,,,,
2125,2023-09-23,13:30,stadium,,,,
2126,2023-09-23,13:30,JalanPerak,,,,
2127,2023-09-23,13:30,JalanPRamlee,,,,
2128,2023-09-23,13:30,JalanPenang,,,,
2129,2023-09-23,13:45,stadium,,,,
2130,2023-09-23,13:45,JalanPerak,,,,
2131,2023-09-23,13:45,JalanPRamlee,,,,
2132,2023-09-23,13:45,JalanPenang,,,,
2133,2023-09-23,17:00,stadium,,,,
2134,2023-09-23,17:00,JalanPerak,,,,
2135,2023-09-23,17:00,JalanPRamlee,,,,
2136,2023-09-23,17:00,JalanPenang,,,,
2137,2023-09-23,17:15,stadium,,,,
2138,2023-09-23,17:15,JalanPerak,,,,
2139,2023-09-23,17:15,JalanPRamlee,,,,
2140,2023-09-23,17:15,JalanPenang,,,,
2141,2023-09-23,17:30,stadium,,,,
2142,2023-09-23,17:30,JalanPerak,,,,
2143,2023-09-23,17:30,JalanPRamlee,,,,
2144,2023-09-23,17:30,JalanPenang,,,,
2145,2023-09-23,17:45,stadium,,,,
2146,2023-09-23,17:45,JalanPerak,,,,
2147,2023-09-23,17:45,JalanPRamlee,,,,
2148,2023-09-23,17:45,JalanPenang,,,,
2149,2023-09-23,18:00,stadium,,,,
2150,2023-09-23,18:00,JalanPerak,,,,
2151,2023-09-23,18:00,JalanPRamlee,,,,
2152,2023-09-23,18:00,JalanPenang,,,,
2153,2023-09-23,18:15,stadium,,,,
2154,2023-09-23,18:15,JalanPerak,,,,
2155,2023-09-23,18:15,JalanPRamlee,,,,
2156,2023-09-23,18:15,JalanPenang,,,,
2157,2023-09-23,18:30,stadium,,,,
2158,2023-09-23,18:30,JalanPerak,,,,
2159,2023-09-23,18:30,JalanPRamlee,,,,
2160,2023-09-23,18:30,JalanPenang,,,,
2161,2023-09-24,07:00,stadium,,,,
2162,2023-09-24,07:00,JalanPerak,,,,
2163,2023-09-24,07:00,JalanPRamlee,,,,
2164,2023-09-24,07:00,JalanPenang,,,,
2165,2023-09-24,07:15,stadium,,,,
2166,2023-09-24,07:15,JalanPerak,,,,
2167,2023-09-24,07:15,JalanPRamlee,,,,
2168,2023-09-24,07:15,JalanPenang,,,,
2169,2023-09-24,07:30,stadium,,,,
2170,2023-09-24,07:30,JalanPerak,,,,
2171,2023-09-24,07:30,JalanPRamlee,,,,
2172,2023-09-24,07:30,JalanPenang,,,,
2173,2023-09-24,07:45,stadium,,,,
2174,2023-09-24,07:45,JalanPerak,,,,
2175,2023-09-24,07:45,JalanPRamlee,,,,
2176,2023-09-24,07:45,JalanPenang,,,,
2177,2023-09-24,08:00,stadium,,,,
2178,2023-09-24,08:00,JalanPerak,,,,
2179,2023-09-24,08:00,JalanPRamlee,,,,
2180,2023-09-24,08:00,JalanPenang,,,,
2181,2023-09-24,08:15,stadium,,,,
2182,2023-09-24,08:15,JalanPerak,,,,
2183,2023-09-24,08:15,JalanPRamlee,,,,
2184,2023-09-24,08:15,JalanPenang,,,,
2185,2023-09-24,08:30,stadium,,,,
2186,2023-09-24,08:30,JalanPerak,,,,
2187,2023-09-24,08:30,JalanPRamlee,,,,
2188,2023-09-24,08:30,JalanPenang,,,,
2189,2023-09-24,08:45,stadium,,,,
2190,2023-09-24,08:45,JalanPerak,,,,
2191,2023-09-24,08:45,JalanPRamlee,,,,
2192,2023-09-24,08:45,JalanPenang,,,,
2193,2023-09-24,12:00,stadium,,,,
2194,2023-09-24,12:00,JalanPerak,,,,
2195,2023-09-24,12:00,JalanPRamlee,,,,
2196,2023-09-24,12:00,JalanPenang,,,,
2197,2023-09-24,12:15,stadium,,,,
2198,2023-09-24,12:15,JalanPerak,,,,
2199,2023-09-24,12:15,JalanPRamlee,,,,
2200,2023-09-24,12:15,JalanPenang,,,,
2201,2023-09-24,12:30,stadium,,,,
2202,2023-09-24,12:30,JalanPerak,,,,
2203,2023-09-24,12:30,JalanPRamlee,,,,
2204,2023-09-24,12:30,JalanPenang,,,,
2205,2023-09-24,12:45,stadium,,,,
2206,2023-09-24,12:45,JalanPerak,,,,
2207,2023-09-24,12:45,JalanPRamlee,,,,
2208,2023-09-24,12:45,JalanPenang,,,,
2209,2023-09-24,13:00,stadium,,,,
2210,2023-09-24,13:00,JalanPerak,,,,
2211,2023-09-24,13:00,JalanPRamlee,,,,
2212,2023-09-24,13:00,JalanPenang,,,,
2213,2023-09-24,13:15,stadium,,,,
2214,2023-09-24,13:15,JalanPerak,,,,
2215,2023-09-24,13:15,JalanPRamlee,,,,
2216,2023-09-24,13:15,JalanPenang,,,,
2217,2023-09-24,13:30,stadium,,,,
2218,2023-09-24,13:30,JalanPerak,,,,
2219,2023-09-24,13:30,JalanPRamlee,,,,
2220,2023-09-24,13:30,JalanPenang,,,,
2221,2023-09-24,13:45,stadium,,,,
2222,2023-09-24,13:45,JalanPerak,,,,
2223,2023-09-24,13:45,JalanPRamlee,,,,
2224,2023-09-24,13:45,JalanPenang,,,,
2225,2023-09-24,17:00,stadium,,,,
2226,2023-09-24,17:00,JalanPerak,,,,
2227,2023-09-24,17:00,JalanPRamlee,,,,
2228,2023-09-24,17:00,JalanPenang,,,,
2229,2023-09-24,17:15,stadium,,,,
2230,2023-09-24,17:15,JalanPerak,,,,
2231,2023-09-24,17:15,JalanPRamlee,,,,
2232,2023-09-24,17:15,JalanPenang,,,,
2233,2023-09-24,17:30,stadium,,,,
2234,2023-09-24,17:30,JalanPerak,,,,
2235,2023-09-24,17:30,JalanPRamlee,,,,
2236,2023-09-24,17:30,JalanPenang,,,,
2237,2023-09-24,17:45,stadium,,,,
2238,2023-09-24,17:45,JalanPerak,,,,
2239,2023-09-24,17:45,JalanPRamlee,,,,
2240,2023-09-24,17:45,JalanPenang,,,,
2241,2023-09-24,18:00,stadium,,,,
2242,2023-09-24,18:00,JalanPerak,,,,
2243,2023-09-24,18:00,JalanPRamlee,,,,
2244,2023-09-24,18:00,JalanPenang,,,,
2245,2023-09-24,18:15,stadium,,,,
2246,2023-09-24,18:15,JalanPerak,,,,
2247,2023-09-24,18:15,JalanPRamlee,,,,
2248,2023-09-24,18:15,JalanPenang,,,,
2249,2023-09-24,18:30,stadium,,,,
2250,2023-09-24,18:30,JalanPerak,,,,
2251,2023-09-24,18:30,JalanPRamlee,,,,
2252,2023-09-24,18:30,JalanPenang,,,,
2253,2023-09-25,07:00,stadium,53.0,78.0,0.0,1.0
2254,2023-09-25,07:00,JalanPerak,56.0,117.0,0.0,2.0
2255,2023-09-25,07:00,JalanPRamlee,46.0,102.0,1.0,1.0
2256,2023-09-25,07:00,JalanPenang,105.0,56.0,1.0,1.0
2257,2023-09-25,07:15,stadium,51.0,96.0,3.0,2.0
2258,2023-09-25,07:15,JalanPerak,69.0,80.0,0.0,2.0
2259,2023-09-25,07:15,JalanPRamlee,61.0,113.0,0.0,2.0
2260,2023-09-25,07:15,JalanPenang,65.0,74.0,0.0,0.0
2261,2023-09-25,07:30,stadium,52.0,46.0,1.0,1.0
2262,2023-09-25,07:30,JalanPerak,75.0,105.0,0.0,1.0
2263,2023-09-25,07:30,JalanPRamlee,52.0,89.0,0.0,0.0
2264,2023-09-25,07:30,JalanPenang,61.0,103.0,0.0,2.0
2265,2023-09-25,07:45,stadium,,,,
2266,2023-09-25,07:45,JalanPerak,71.0,119.0,0.0,1.0
2267,2023-09-25,07:45,JalanPRamlee,57.0,79.0,1.0,0.0
2268,2023-09-25,07:45,JalanPenang,41.0,57.0,1.0,2.0
2269,2023-09-25,08:00,stadium,65.0,71.0,1.0,1.0
2270,2023-09-25,08:00,JalanPerak,92.0,120.0,0.0,0.0
2271,2023-09-25,08:00,JalanPRamlee,65.0,114.0,2.0,0.0
2272,2023-09-25,08:00,JalanPenang,81.0,88.0,6.0,3.0
2273,2023-09-25,08:15,stadium,52.0,47.0,0.0,3.0
2274,2023-09-25,08:15,JalanPerak,92.0,87.0,0.0,0.0
2275,2023-09-25,08:15,JalanPRamlee,67.0,93.0,3.0,1.0
2276,2023-09-25,08:15,JalanPenang,71.0,87.0,1.0,0.0
2277,2023-09-25,08:30,stadium,43.0,57.0,3.0,2.0
2278,2023-09-25,08:30,JalanPerak,76.0,106.0,0.0,2.0
2279,2023-09-25,08:30,JalanPRamlee,69.0,115.0,1.0,1.0
2280,2023-09-25,08:30,JalanPenang,64.0,85.0,10.0,0.0
2281,2023-09-25,08:45,stadium,,,,
2282,2023-09-25,08:45,JalanPerak,86.0,135.0,1.0,0.0
2283,2023-09-25,08:45,JalanPRamlee,75.0,85.0,7.0,2.0
2284,2023-09-25,08:45,JalanPenang,57.0,102.0,9.0,2.0
2285,2023-09-25,12:00,stadium,81.0,91.0,3.0,0.0
2286,2023-09-25,12:00,JalanPerak,66.0,107.0,7.0,1.0
2287,2023-09-25,12:00,JalanPRamlee,62.0,79.0,6.0,2.0
2288,2023-09-25,12:00,JalanPenang,87.0,82.0,14.0,3.0
2289,2023-09-25,12:15,stadium,77.0,86.0,4.0,0.0
2290,2023-09-25,12:15,JalanPerak,78.0,81.0,5.0,2.0
2291,2023-09-25,12:15,JalanPRamlee,55.0,49.0,2.0,2.0
2292,2023-09-25,12:15,JalanPenang,79.0,62.0,15.0,2.0
2293,2023-09-25,12:30,stadium,67.0,62.0,10.0,0.0
2294,2023-09-25,12:30,JalanPerak,65.0,37.0,2.0,1.0
2295,2023-09-25,12:30,JalanPRamlee,72.0,48.0,6.0,1.0
2296,2023-09-25,12:30,JalanPenang,104.0,46.0,10.0,3.0
2297,2023-09-25,12:45,stadium,,,,
2298,2023-09-25,12:45,JalanPerak,,,,
2299,2023-09-25,12:45,JalanPRamlee,,,,
2300,2023-09-25,12:45,JalanPenang,,,,
2301,2023-09-25,13:00,stadium,65.0,118.0,2.0,1.0
2302,2023-09-25,13:00,JalanPerak,45.0,68.0,2.0,0.0
2303,2023-09-25,13:00,JalanPRamlee,52.0,85.0,6.0,1.0
2304,2023-09-25,13:00,JalanPenang,110.0,75.0,11.0,3.0
2305,2023-09-25,13:15,stadium,87.0,68.0,3.0,0.0
2306,2023-09-25,13:15,JalanPerak,70.0,58.0,1.0,1.0
2307,2023-09-25,13:15,JalanPRamlee,62.0,60.0,2.0,2.0
2308,2023-09-25,13:15,JalanPenang,89.0,81.0,10.0,2.0
2309,2023-09-25,13:30,stadium,98.0,90.0,5.0,1.0
2310,2023-09-25,13:30,JalanPerak,91.0,108.0,4.0,2.0
2311,2023-09-25,13:30,JalanPRamlee,62.0,95.0,4.0,1.0
2312,2023-09-25,13:30,JalanPenang,103.0,98.0,6.0,0.0
2313,2023-09-25,13:45,stadium,67.0,136.0,1.0,0.0
2314,2023-09-25,13:45,JalanPerak,73.0,126.0,2.0,0.0
2315,2023-09-25,13:45,JalanPRamlee,,,,
2316,2023-09-25,13:45,JalanPenang,116.0,108.0,19.0,2.0
2317,2023-09-25,17:00,stadium,82.0,137.0,5.0,1.0
2318,2023-09-25,17:00,JalanPerak,44.0,86.0,1.0,0.0
2319,2023-09-25,17:00,JalanPRamlee,51.0,89.0,0.0,0.0
2320,2023-09-25,17:00,JalanPenang,69.0,70.0,5.0,2.0
2321,2023-09-25,17:15,stadium,77.0,152.0,3.0,0.0
2322,2023-09-25,17:15,JalanPerak,52.0,83.0,1.0,0.0
2323,2023-09-25,17:15,JalanPRamlee,67.0,69.0,3.0,1.0
2324,2023-09-25,17:15,JalanPenang,91.0,99.0,6.0,2.0
2325,2023-09-25,17:30,stadium,122.0,141.0,1.0,1.0
2326,2023-09-25,17:30,JalanPerak,62.0,96.0,1.0,2.0
2327,2023-09-25,17:30,JalanPRamlee,63.0,104.0,3.0,2.0
2328,2023-09-25,17:30,JalanPenang,89.0,96.0,6.0,1.0
2329,2023-09-25,17:45,stadium,100.0,170.0,5.0,0.0
2330,2023-09-25,17:45,JalanPerak,65.0,103.0,2.0,1.0
2331,2023-09-25,17:45,JalanPRamlee,61.0,101.0,1.0,1.0
2332,2023-09-25,17:45,JalanPenang,93.0,118.0,3.0,0.0
2333,2023-09-25,18:00,stadium,103.0,170.0,2.0,0.0
2334,2023-09-25,18:00,JalanPerak,51.0,76.0,0.0,2.0
2335,2023-09-25,18:00,JalanPRamlee,55.0,96.0,1.0,1.0
2336,2023-09-25,18:00,JalanPenang,76.0,124.0,4.0,1.0
2337,2023-09-25,18:15,stadium,88.0,102.0,1.0,1.0
2338,2023-09-25,18:15,JalanPerak,46.0,60.0,1.0,0.0
2339,2023-09-25,18:15,JalanPRamlee,49.0,49.0,1.0,1.0
2340,2023-09-25,18:15,JalanPenang,91.0,103.0,2.0,1.0
2341,2023-09-25,18:30,stadium,122.0,130.0,1.0,1.0
2342,2023-09-25,18:30,JalanPerak,66.0,104.0,0.0,0.0
2343,2023-09-25,18:30,JalanPRamlee,30.0,64.0,1.0,0.0
2344,2023-09-25,18:30,JalanPenang,70.0,91.0,2.0,1.0
2345,2023-09-25,18:45,stadium,97.0,76.0,0.0,0.0
2346,2023-09-25,18:45,JalanPerak,44.0,80.0,1.0,0.0
2347,2023-09-25,18:45,JalanPRamlee,37.0,71.0,0.0,0.0
2348,2023-09-25,18:45,JalanPenang,,,,
2349,2023-09-26,07:00,stadium,86.0,88.0,0.0,0.0
2350,2023-09-26,07:00,JalanPerak,77.0,74.0,0.0,1.0
2351,2023-09-26,07:00,JalanPRamlee,51.0,81.0,1.0,1.0
2352,2023-09-26,07:00,JalanPenang,88.0,54.0,3.0,0.0
2353,2023-09-26,07:15,stadium,69.0,92.0,1.0,0.0
2354,2023-09-26,07:15,JalanPerak,70.0,137.0,0.0,1.0
2355,2023-09-26,07:15,JalanPRamlee,60.0,131.0,3.0,1.0
2356,2023-09-26,07:15,JalanPenang,83.0,101.0,5.0,0.0
2357,2023-09-26,07:30,stadium,59.0,97.0,1.0,1.0
2358,2023-09-26,07:30,JalanPerak,60.0,92.0,2.0,1.0
2359,2023-09-26,07:30,JalanPRamlee,56.0,107.0,0.0,1.0
2360,2023-09-26,07:30,JalanPenang,65.0,125.0,0.0,1.0
2361,2023-09-26,07:45,stadium,,,,
2362,2023-09-26,07:45,JalanPerak,88.0,138.0,0.0,0.0
2363,2023-09-26,07:45,JalanPRamlee,54.0,118.0,0.0,0.0
2364,2023-09-26,07:45,JalanPenang,51.0,117.0,3.0,4.0
2365,2023-09-26,08:00,stadium,56.0,64.0,3.0,0.0
2366,2023-09-26,08:00,JalanPerak,115.0,148.0,1.0,2.0
2367,2023-09-26,08:00,JalanPRamlee,68.0,124.0,1.0,0.0
2368,2023-09-26,08:00,JalanPenang,76.0,128.0,9.0,2.0
2369,2023-09-26,08:15,stadium,52.0,100.0,0.0,0.0
2370,2023-09-26,08:15,JalanPerak,50.0,108.0,4.0,2.0
2371,2023-09-26,08:15,JalanPRamlee,110.0,119.0,1.0,0.0
2372,2023-09-26,08:15,JalanPenang,98.0,156.0,7.0,0.0
2373,2023-09-26,08:30,stadium,77.0,103.0,0.0,2.0
2374,2023-09-26,08:30,JalanPerak,102.0,168.0,2.0,1.0
